iso3,v_name,1990,1995,2000,2005,2010,2015,2018
ARG,13,24.3593,30.5565,33.3163,28.6861,34.6985,32.5086,32.414
ARG,14,36.1703,39.5218,40.7764,39.7537,42.2143,39.1631,38.994
ARG,15,137.7524,188.3014,197.5586,219.2851,200.7111,198.8071,203.0301
ARG,16,11.177,10.3556,10.0839,11.5276,11.6684,10.8047,11.0014
ARG,17,0.1677,0.1835,0.1864,0.1885,0.206,0.2395,0.2325
ARG,18,0.5466,0.5626,0.5697,0.5636,0.5581,0.5591,0.5609
ARG,22,49.8948,49.4379,49.5147,49.4259,49.175,49.4689,49.4621
ARG,23,73.7361,76.9959,80.0596,77.3612,77.1757,76.0829,76.5776
ARG,27,10.496,11.2603,11.3409,11.2522,11.4137,11.2889,11.2844
ARG,28,11.0842,11.0871,11.0704,11.1584,11.1577,11.0182,11.0124
ARG,29,2.6116,2.6497,2.6365,2.6507,2.6661,2.6585,2.6591
ARG,30,52.835,117.875,90.8374,75.8378,71.5023,105.655,106.3323
ARG,31,363.8395,420.4656,402.2786,397.644,425.5562,427.5291,436.9207
ARG,33,247.9775,236.1307,244.4806,234.5796,240.168,253.1287,265.9145
ARG,34,8.4664,13.4955,14.0061,11.2022,11.5722,11.4977,11.9389
ARG,35,7.4115,10.7851,11.3792,12.7194,11.3849,11.3259,11.6793
ARG,36,458.8151,599.2107,683.6166,604.7223,620.2702,634.6849,636.9347
ARG,37,1591.7098,1630.409,1661.1428,1625.0933,1635.2682,1674.3174,1676.1438
ARG,38,143.277,140.233,144.2166,149.5841,160.151,167.4158,171.034
ARG,39,13.0006,12.5394,12.2273,12.7946,12.748,12.3345,13.2932
ARG,40,181.8116,188.8023,191.3081,180.4554,181.8847,185.3801,185.6281
ARG,41,1549.5839,1765.2965,1789.038,1630.4685,1629.3216,1636.8686,1640.3295
ARG,42,101.6417,104.2744,104.4366,102.957,103.9453,105.5891,105.0011
ARG,43,959.0526,911.2689,959.8756,896.152,818.3376,827.4758,815.8627
ARG,45,1.1421,1.1673,1.2009,1.1485,1.1635,1.169,1.1695
ARG,46,1.3813,1.4321,1.4627,1.4358,1.4486,1.4266,1.426
ARG,47,7.8852,17.0572,22.1431,11.5429,17.8156,18.1586,18.2623
ARG,48,1.2199,1.2303,1.2333,1.2463,1.2492,1.2255,1.2253
ARG,49,411.4394,453.5949,468.0469,431.102,432.0632,439.8821,440.6975
ARG,50,4.1766,4.2107,4.2343,4.2308,4.2463,4.2484,4.2559
ARG,51,53.1724,67.5544,71.0069,55.3932,54.3175,53.6141,53.5166
ARG,52,2.6282,2.915,2.9539,2.7381,2.7715,2.7983,2.6083
ARG,53,8.6522,9.0467,9.6976,9.2184,8.7962,8.39,8.4246
ARG,54,7.7103,7.6934,8.8286,8.3168,9.019,9.1567,9.1636
ARG,57,134.9595,222.6501,247.6394,178.0794,189.4721,195.5168,136.4383
ARM,1,37.698,41.2489,27.6473,77.174,48.0064,100.0031,91.2344
ARM,2,86.9886,89.2065,92.0294,92.9204,94.4079,94.8501,95.9321
ARM,3,106.2429,180.8725,107.1992,128.3291,70.5357,68.0424,48.1663
ARM,4,215.5092,100.8829,98.0627,96.9041,104.4736,93.3598,95.7091
ARM,5,14.1707,14.3363,14.7859,14.975,14.9013,14.7363,14.708
ARM,6,4.9112,4.8491,5.1022,7.5357,16.4971,19.7275,18.9043
ARM,7,276.5884,218.8248,227.1543,256.9777,244.1299,221.8289,219.7824
ARM,8,5.3392,3.9835,22.5944,46.1045,66.704,21.8693,23.3019
ARM,9,26.7749,38.0756,57.3597,79.4168,96.5017,102.9492,105.883
ARM,10,25.4143,37.3823,27.6395,42.3164,54.8671,64.7974,65.1955
ARM,11,9.565,7.2601,8.4917,21.8163,24.2239,54.9878,47.9031
ARM,12,10.5548,10.4769,15.686,29.3306,43.3476,40.9153,39.8514
ARM,13,4.8546,5.3836,10.9092,16.9301,19.6393,18.9851,18.9386
ARM,14,58.633,61.0582,80.0378,93.6216,97.9666,94.9083,93.9193
ARM,15,24.5643,24.2939,30.0983,64.4738,92.6234,69.4715,66.8386
ARM,16,33.5659,32.8026,35.6466,29.2518,31.1838,25.9418,26.1523
ARM,17,0.2245,0.5403,1.7777,1.6957,2.3512,2.4507,2.573
ARM,18,0.6697,0.6705,0.6766,0.6778,0.6774,0.6801,0.6797
